alpha,target_coverage,pc_racp_coverage,rac_coverage,plugin_coverage,pc_racp_utility,rac_utility,plugin_utility,seed
0.02,0.98,0.9797777777777777,0.9853333333333333,1.0,0.28505555555555556,0.23585555555555554,0.2004166666666666,14
0.04,0.96,0.967,0.9701111111111111,0.9994444444444445,0.32911666666666667,0.2637277777777778,0.20808333333333334,14
0.06,0.94,0.9576666666666667,0.9524444444444444,0.9977777777777778,0.3628666666666667,0.2876444444444445,0.22627777777777777,14
0.08,0.92,0.9341111111111111,0.9417777777777778,0.995,0.3998277777777778,0.30978333333333335,0.25028333333333336,14
0.1,0.9,0.9085555555555556,0.9228888888888889,0.987,0.4307166666666667,0.3294388888888889,0.27665,14
0.12,0.88,0.8975555555555556,0.9104444444444444,0.9806666666666667,0.45317222222222225,0.3486722222222222,0.3036777777777778,14
0.14,0.86,0.8743333333333333,0.8964444444444445,0.9732222222222222,0.47842222222222225,0.36963888888888896,0.3293333333333333,14
0.16,0.84,0.8567777777777777,0.8731111111111111,0.964,0.5032277777777778,0.39020000000000005,0.3561166666666667,14
0.18,0.8200000000000001,0.8474444444444444,0.8555555555555555,0.9503333333333334,0.5227666666666667,0.41180000000000005,0.3800555555555556,14
0.2,0.8,0.8183333333333334,0.8395555555555556,0.9372222222222222,0.5431777777777779,0.42928888888888894,0.4014555555555556,14
