alpha,target_coverage,pc_racp_coverage,rac_coverage,plugin_coverage,pc_racp_utility,rac_utility,plugin_utility,seed
0.02,0.98,0.9795555555555555,0.973,0.9987777777777778,0.30274444444444454,0.2387722222222222,0.21385555555555555,10
0.04,0.96,0.9538888888888889,0.9445555555555556,0.9962222222222222,0.35390000000000005,0.2694944444444444,0.23827777777777778,10
0.06,0.94,0.9297777777777778,0.9154444444444444,0.9917777777777778,0.3894333333333334,0.2939333333333334,0.2629444444444444,10
0.08,0.92,0.9116666666666666,0.8914444444444445,0.982,0.41832222222222226,0.3175555555555556,0.2883833333333334,10
0.1,0.9,0.8854444444444445,0.8622222222222222,0.9722222222222222,0.4463722222222223,0.3383277777777778,0.31094444444444447,10
0.12,0.88,0.8678888888888889,0.8425555555555555,0.9648888888888889,0.47421666666666673,0.3566777777777778,0.33222222222222225,10
0.14,0.86,0.8394444444444444,0.8197777777777778,0.9484444444444444,0.4974333333333333,0.37863333333333343,0.3518111111111112,10
0.16,0.84,0.8207777777777778,0.798,0.9401111111111111,0.5184722222222222,0.40222222222222226,0.3704444444444445,10
0.18,0.8200000000000001,0.7908888888888889,0.7711111111111111,0.9221111111111111,0.5466277777777777,0.4205166666666667,0.3873055555555556,10
0.2,0.8,0.7655555555555555,0.7492222222222222,0.91,0.5660611111111111,0.4404111111111112,0.40353888888888895,10
