alpha,target_coverage,pc_racp_coverage,rac_coverage,plugin_coverage,pc_racp_utility,rac_utility,plugin_utility,seed
0.02,0.98,0.9751111111111112,0.9785555555555555,0.9986666666666667,0.2887277777777778,0.23492222222222225,0.2133,1
0.04,0.96,0.9602222222222222,0.9507777777777778,0.9932222222222222,0.3360833333333334,0.2663388888888889,0.2368888888888889,1
0.06,0.94,0.9372222222222222,0.9296666666666666,0.9847777777777778,0.3766166666666667,0.2935055555555556,0.2629166666666667,1
0.08,0.92,0.9204444444444444,0.9024444444444445,0.9752222222222222,0.40138333333333337,0.3205888888888889,0.28914999999999996,1
0.1,0.9,0.8993333333333333,0.8766666666666667,0.9643333333333334,0.43972222222222224,0.34965,0.3117444444444445,1
0.12,0.88,0.8765555555555555,0.8533333333333334,0.9486666666666667,0.4573166666666667,0.3736111111111112,0.3337777777777778,1
0.14,0.86,0.8662222222222222,0.8357777777777777,0.9378888888888889,0.4701555555555556,0.39521111111111124,0.35184444444444446,1
0.16,0.84,0.838,0.8072222222222222,0.9272222222222222,0.5055055555555555,0.4175222222222223,0.3699333333333334,1
0.18,0.8200000000000001,0.8208888888888889,0.7922222222222223,0.9113333333333333,0.5321166666666667,0.4381222222222223,0.38473333333333337,1
0.2,0.8,0.8038888888888889,0.7627777777777778,0.8991111111111111,0.5525833333333333,0.45998888888888906,0.398238888888889,1
